0.32727,0.2466,0.0068966
0.32727,0.2466,1.00E-07
0.34854,0.26263,1.00E-07
0.34854,0.26263,0.0068966
0.35151,0.26487,0.0068966
0.35151,0.26487,1.00E-07
0.37576,0.28313,1.00E-07
0.37576,0.28313,0.0068966
0.39144,0.29495,1.00E-07
0.39144,0.29495,0.0068966
0.4,0.3014,0.0068966
0.4,0.3014,1.00E-07
0.42424,0.31967,1.00E-07
0.42424,0.31967,0.0068966
0.43434,0.32727,1.00E-07
0.43434,0.32727,0.0068966
0.44848,0.33793,0.0068966
0.44848,0.33793,1.00E-07
0.47273,0.3562,1.00E-07
0.47273,0.3562,0.0068966
0.47723,0.3596,1.00E-07
0.47723,0.3596,0.0068966
0.49697,0.37447,0.0068966
0.49697,0.37447,1.00E-07
0.52013,0.39192,1.00E-07
0.52013,0.39192,0.0068966
0.52121,0.39273,0.0068966
0.52121,0.39273,1.00E-07
0.54545,0.411,1.00E-07
0.54545,0.411,0.0068966
0.56303,0.42424,1.00E-07
0.56303,0.42424,0.0068966
0.5697,0.42927,0.0068966
0.5697,0.42927,1.00E-07
0.59394,0.44753,1.00E-07
0.59394,0.44753,0.0068966
0.60593,0.45656,1.00E-07
0.60593,0.45656,0.0068966
0.61818,0.4658,0.0068966
0.61818,0.4658,1.00E-07
0.64242,0.48407,1.00E-07
0.64242,0.48407,0.0068966
0.64882,0.48889,1.00E-07
0.64882,0.48889,0.0068966
0.66667,0.50233,0.0068966
0.66667,0.50233,1.00E-07
0.69091,0.5206,1.00E-07
0.69091,0.5206,0.0068966
0.69172,0.52121,1.00E-07
0.69172,0.52121,0.0068966
0.71515,0.53887,0.0068966
0.71515,0.53887,1.00E-07
0.73462,0.55353,1.00E-07
0.73462,0.55353,0.0068966
0.73939,0.55713,0.0068966
0.73939,0.55713,1.00E-07
0.76364,0.5754,1.00E-07
0.76364,0.5754,0.0068966
0.77752,0.58586,1.00E-07
0.77752,0.58586,0.0068966
0.78788,0.59367,0.0068966
0.78788,0.59367,1.00E-07
0.81212,0.61193,1.00E-07
0.81212,0.61193,0.0068966
0.82041,0.61818,1.00E-07
0.82041,0.61818,0.0068966
0.83636,0.6302,0.0068966
0.83636,0.6302,1.00E-07
0.86061,0.64847,1.00E-07
0.86061,0.64847,0.0068966
0.86331,0.6505,1.00E-07
0.86331,0.6505,0.0068966
0.88485,0.66673,0.0068966
0.88485,0.66673,1.00E-07
0.90621,0.68283,1.00E-07
0.90621,0.68283,0.0068966
0.90909,0.685,0.0068966
0.90909,0.685,1.00E-07
0.93333,0.70327,1.00E-07
0.93333,0.70327,0.0068966
0.9491,0.71515,1.00E-07
0.9491,0.71515,0.0068966
0.32727,0.2466,0.013793
0.34854,0.26263,0.013793
0.35151,0.26487,0.013793
0.37576,0.28313,0.013793
0.39144,0.29495,0.013793
0.4,0.3014,0.013793
0.42424,0.31967,0.013793
0.43434,0.32727,0.013793
0.44848,0.33793,0.013793
0.47273,0.3562,0.013793
0.47723,0.3596,0.013793
0.49697,0.37447,0.013793
